Entity,Code,Year,All malignant cancers combined,Brain and nervous system cancers,Leukemia,Lymphomas and multiple myeloma,Cluster_ID,Cluster_Name
Netherlands,NLD,2008,2.551385,1.6978409,0.46164832,0.2829735,0,Standard/Lower Rate
Netherlands,NLD,2009,1.7297077,1.0335047,0.7234533,0.09931059,0,Standard/Lower Rate
Netherlands,NLD,2010,2.6215994,1.0426251,0.6777063,0.27038026,0,Standard/Lower Rate
Netherlands,NLD,2011,3.1872954,1.159185,0.42152184,0.27060193,0,Standard/Lower Rate
Netherlands,NLD,2012,3.0617797,1.7068397,0.41244647,0.0,0,Standard/Lower Rate
Netherlands,NLD,2013,1.870099,0.83595014,0.4870101,0.1366742,0,Standard/Lower Rate
Netherlands,NLD,2014,2.0737321,0.78640556,0.72591287,0.12098548,0,Standard/Lower Rate
Netherlands,NLD,2015,1.998032,1.0976112,0.606918,0.5796732,0,Standard/Lower Rate
Netherlands,NLD,2016,1.8244661,1.0411129,0.38798726,0.18372582,0,Standard/Lower Rate
Netherlands,NLD,2017,2.2601678,1.0006577,0.44473672,0.0,0,Standard/Lower Rate
Netherlands,NLD,2018,1.1527873,0.5056066,0.6179637,0.23130827,0,Standard/Lower Rate
Netherlands,NLD,2019,1.262253,0.56296057,0.43785822,0.0,0,Standard/Lower Rate
Netherlands,NLD,2020,1.2601646,0.44133312,0.28496864,0.0,0,Standard/Lower Rate
Netherlands,NLD,2021,1.7824676,0.5048389,0.18931459,0.0,0,Standard/Lower Rate
Netherlands,NLD,2022,1.672101,0.51217115,0.31453288,0.0,0,Standard/Lower Rate
Netherlands,NLD,2023,1.7780288,0.56301373,0.18767124,0.6079767,0,Standard/Lower Rate
New Zealand,NZL,1979,5.294507,1.947937,2.3021073,0.778513,0,Standard/Lower Rate
New Zealand,NZL,1980,3.3167496,1.2755102,2.3688047,1.0038145,0,Standard/Lower Rate
New Zealand,NZL,1981,5.89198,1.4364867,2.232143,0.93005955,0,Standard/Lower Rate
New Zealand,NZL,1982,2.2771633,1.2597103,2.5194206,2.020202,0,Standard/Lower Rate
New Zealand,NZL,1983,8.111616,1.4950876,3.2799537,0.0,0,Standard/Lower Rate
New Zealand,NZL,1984,2.9469547,1.950078,2.3794074,0.38343558,0,Standard/Lower Rate
New Zealand,NZL,1985,4.347826,1.9672132,3.715847,0.49652433,0,Standard/Lower Rate
New Zealand,NZL,1986,6.9228106,1.5445719,2.2065313,0.394633,0,Standard/Lower Rate
New Zealand,NZL,1987,6.8443804,2.6437542,1.5751132,0.4406257,0,Standard/Lower Rate
New Zealand,NZL,1988,5.27307,0.78170806,2.6344676,0.80096114,0,Standard/Lower Rate
New Zealand,NZL,1989,4.6278443,1.5518913,2.5218234,0.8718396,0,Standard/Lower Rate
New Zealand,NZL,1990,3.9108331,2.1459227,1.0729613,0.399361,0,Standard/Lower Rate
New Zealand,NZL,1991,3.8491147,1.8533772,1.8533772,0.44267374,0,Standard/Lower Rate
New Zealand,NZL,1992,2.7058368,2.023882,1.9941987,0.0,0,Standard/Lower Rate
New Zealand,NZL,1993,3.4588778,1.4339488,0.9968102,0.4280822,0,Standard/Lower Rate
New Zealand,NZL,1994,3.4311857,0.7861635,1.595179,0.428449,0,Standard/Lower Rate
New Zealand,NZL,1995,3.7693179,1.0533708,1.5767344,0.3880481,0,Standard/Lower Rate
New Zealand,NZL,1996,6.6939383,1.3422818,1.5340364,1.3192612,0,Standard/Lower Rate
New Zealand,NZL,1997,4.0396624,1.3449899,2.4181547,0.0,0,Standard/Lower Rate
New Zealand,NZL,1998,5.407354,1.6789792,2.2300687,0.0,0,Standard/Lower Rate
New Zealand,NZL,1999,3.1472933,0.67644125,0.74646366,0.0,0,Standard/Lower Rate
New Zealand,NZL,2000,3.7522173,2.080693,0.94576955,0.0,0,Standard/Lower Rate
New Zealand,NZL,2001,5.32021,1.9207499,1.0408535,0.0,0,Standard/Lower Rate
New Zealand,NZL,2002,3.9026928,1.9267452,0.68219805,0.34109902,0,Standard/Lower Rate
New Zealand,NZL,2003,2.5674765,0.87349975,1.7899975,0.34120378,0,Standard/Lower Rate
New Zealand,NZL,2004,3.8087983,0.34086648,0.57682323,0.0,0,Standard/Lower Rate
New Zealand,NZL,2005,1.5947437,1.4280818,1.56082,0.0,0,Standard/Lower Rate
New Zealand,NZL,2006,2.899111,1.2113241,0.6852131,0.0,0,Standard/Lower Rate
New Zealand,NZL,2007,3.9201593,1.1372036,1.2022121,0.57642424,0,Standard/Lower Rate
New Zealand,NZL,2008,4.309916,1.737861,0.38191262,0.0,0,Standard/Lower Rate
New Zealand,NZL,2009,2.0164678,1.1791459,0.50534827,0.0,0,Standard/Lower Rate
New Zealand,NZL,2010,2.3666239,1.0021881,1.0021881,0.40301454,0,Standard/Lower Rate
New Zealand,NZL,2011,2.0486906,0.8312552,0.5564314,0.0,0,Standard/Lower Rate
New Zealand,NZL,2012,2.4230676,1.160112,0.9943817,0.39797828,0,Standard/Lower Rate
New Zealand,NZL,2013,1.68492,0.81691337,1.2821335,0.0,0,Standard/Lower Rate
New Zealand,NZL,2014,2.0259798,1.928972,0.71074975,0.3223498,0,Standard/Lower Rate
New Zealand,NZL,2015,2.0443277,0.7121683,0.8054448,0.0,0,Standard/Lower Rate
New Zealand,NZL,2016,1.3593652,2.3933942,0.40778044,0.0,0,Standard/Lower Rate
New Zealand,NZL,2017,1.3130683,0.69941074,0.34970537,0.0,0,Standard/Lower Rate
New Zealand,NZL,2018,2.5513458,1.0325245,0.8719308,0.0,0,Standard/Lower Rate
Nicaragua,NIC,2005,5.914979,0.30517766,1.2970049,0.2548459,0,Standard/Lower Rate
Nicaragua,NIC,2006,3.2062097,0.9384136,1.279655,0.5971723,0,Standard/Lower Rate
Nicaragua,NIC,2007,4.0039053,0.940704,1.6248524,0.1710371,0,Standard/Lower Rate
Nicaragua,NIC,2008,4.820656,0.94131744,1.1504143,1.2455782,0,Standard/Lower Rate
Nicaragua,NIC,2009,4.394473,0.769455,1.3023607,0.62321216,0,Standard/Lower Rate
Nicaragua,NIC,2010,3.1613505,0.9939985,1.4505788,0.0,0,Standard/Lower Rate
Nicaragua,NIC,2011,4.775899,0.51089007,1.2210916,0.51089007,0,Standard/Lower Rate
Nicaragua,NIC,2012,4.6397476,1.5286845,1.9533191,0.15552293,0,Standard/Lower Rate
Nicaragua,NIC,2013,3.209397,1.0159092,2.5824034,0.3098143,0,Standard/Lower Rate
Nicaragua,NIC,2014,5.301443,0.9089525,2.1208892,0.42184517,0,Standard/Lower Rate
Nicaragua,NIC,2015,4.8151927,1.261523,1.7379766,0.4533852,0,Standard/Lower Rate
Nicaragua,NIC,2016,4.485512,0.90636563,1.2840179,0.18665771,0,Standard/Lower Rate
Nicaragua,NIC,2017,5.425893,0.5287636,2.8542216,0.16789538,0,Standard/Lower Rate
Nicaragua,NIC,2018,4.1276197,1.0913639,1.965547,0.37539652,0,Standard/Lower Rate
Nicaragua,NIC,2019,4.5773454,1.1358516,2.1202564,0.45381454,0,Standard/Lower Rate
Nicaragua,NIC,2020,3.295979,1.138825,1.6702768,0.18954076,0,Standard/Lower Rate
Nicaragua,NIC,2021,5.310666,1.1444266,2.1984582,0.19124481,0,Standard/Lower Rate
Nicaragua,NIC,2022,5.132472,0.920782,2.7623463,0.0,0,Standard/Lower Rate
North Macedonia,MKD,1991,5.4347825,2.6729035,1.6705647,0.6682259,0,Standard/Lower Rate
North Macedonia,MKD,1992,4.801921,1.2258657,2.3648648,0.0,0,Standard/Lower Rate
North Macedonia,MKD,1993,5.373134,2.3734176,1.7117425,0.9363296,0,Standard/Lower Rate
North Macedonia,MKD,1994,7.1471114,1.6181229,2.437326,0.6963788,0,Standard/Lower Rate
North Macedonia,MKD,1995,4.176611,1.7593244,3.8705137,0.0,0,Standard/Lower Rate
North Macedonia,MKD,1996,4.194128,2.4796317,1.6460905,0.82304525,0,Standard/Lower Rate
North Macedonia,MKD,1997,3.6144578,2.263907,2.4955437,0.62932664,0,Standard/Lower Rate
North Macedonia,MKD,1998,3.629764,1.8109381,1.0865629,0.0,0,Standard/Lower Rate
North Macedonia,MKD,1999,7.3170733,1.1102886,1.480385,1.4035088,0,Standard/Lower Rate
North Macedonia,MKD,2000,3.7059913,1.7969452,1.3080444,0.0,0,Standard/Lower Rate
North Macedonia,MKD,2001,2.491358,1.4146773,0.9490187,0.0,0,Standard/Lower Rate
North Macedonia,MKD,2002,5.586627,2.446154,1.6307694,1.3800431,0,Standard/Lower Rate
North Macedonia,MKD,2003,3.1587992,0.71363324,1.9110155,0.0,0,Standard/Lower Rate
North Macedonia,MKD,2004,3.852748,1.1776252,1.2958684,1.4818218,0,Standard/Lower Rate
North Macedonia,MKD,2005,5.218015,1.6135278,1.0543185,1.5332015,0,Standard/Lower Rate
North Macedonia,MKD,2006,2.6751738,0.91097915,1.3664687,0.0,0,Standard/Lower Rate
North Macedonia,MKD,2007,0.6915008,0.8072393,1.6144786,0.0,0,Standard/Lower Rate
North Macedonia,MKD,2008,0.7152411,1.4188623,0.94590825,0.0,0,Standard/Lower Rate
North Macedonia,MKD,2009,3.7118423,1.4348712,2.8697424,0.9565808,0,Standard/Lower Rate
North Macedonia,MKD,2010,2.3038998,2.5606883,0.0,0.8535628,0,Standard/Lower Rate
North Macedonia,MKD,2011,2.363191,0.970723,0.0,0.0,0,Standard/Lower Rate
North Macedonia,MKD,2012,5.6578918,1.0798087,2.1596174,1.458066,0,Standard/Lower Rate
North Macedonia,MKD,2013,2.4786627,2.663494,1.7756628,0.0,0,Standard/Lower Rate
North Macedonia,MKD,2015,3.4181607,0.970285,1.0816774,0.0,0,Standard/Lower Rate
North Macedonia,MKD,2016,1.7502407,1.4534144,0.0,0.0,0,Standard/Lower Rate
North Macedonia,MKD,2017,3.539322,0.96396226,2.17193,1.085965,0,Standard/Lower Rate
North Macedonia,MKD,2018,3.5553975,0.0,0.0,0.0,0,Standard/Lower Rate
North Macedonia,MKD,2019,3.5585923,0.9737146,1.1188561,0.0,0,Standard/Lower Rate
North Macedonia,MKD,2020,1.7612921,1.4843916,0.0,0.8665286,0,Standard/Lower Rate
North Macedonia,MKD,2021,1.8955909,1.9432664,0.91476244,0.0,0,Standard/Lower Rate
North Macedonia,MKD,2022,3.756962,1.3061821,0.0,1.3061821,0,Standard/Lower Rate
North Macedonia,MKD,2023,0.0,0.0,2.781667,0.0,0,Standard/Lower Rate
Norway,NOR,1986,4.61285,1.2956165,1.5115526,0.0,0,Standard/Lower Rate
Norway,NOR,1987,5.1493306,0.77414364,2.3224308,0.9779951,0,Standard/Lower Rate
Norway,NOR,1988,4.2796006,1.1492051,1.7148982,0.9576709,0,Standard/Lower Rate
Norway,NOR,1989,1.8389114,1.3230013,0.42462844,0.0,0,Standard/Lower Rate
Norway,NOR,1990,3.7636433,1.1158639,1.4878185,0.41858518,0,Standard/Lower Rate
Norway,NOR,1991,2.2874572,0.6161429,0.7305936,0.41076195,0,Standard/Lower Rate
Norway,NOR,1992,3.0569353,1.0054293,1.6086869,0.76599,0,Standard/Lower Rate
Norway,NOR,1993,3.054601,0.879817,0.78662735,1.6722409,0,Standard/Lower Rate
Norway,NOR,1994,3.061615,1.1560694,0.3632401,0.3632401,0,Standard/Lower Rate
Norway,NOR,1995,3.4482758,0.94643193,1.4505367,0.0,0,Standard/Lower Rate
Norway,NOR,1996,1.5273005,2.0514734,1.1189854,0.41220114,0,Standard/Lower Rate
Norway,NOR,1997,3.0257187,0.6623613,1.8392496,0.0,0,Standard/Lower Rate
Norway,NOR,1998,2.5954764,0.9107468,0.9107468,0.41084635,0,Standard/Lower Rate
Norway,NOR,1999,2.5131853,1.451363,0.54426116,0.41093245,0,Standard/Lower Rate
Norway,NOR,2000,2.080314,2.1305888,1.4522299,0.41255826,0,Standard/Lower Rate
Norway,NOR,2001,1.0080984,0.3644129,1.6227497,0.4154394,0,Standard/Lower Rate
Norway,NOR,2002,2.6184008,1.2805924,1.8294178,0.0,0,Standard/Lower Rate
Norway,NOR,2003,2.8974123,0.7356944,1.1035416,0.0,0,Standard/Lower Rate
Norway,NOR,2004,2.5588782,1.171905,1.1101428,0.0,0,Standard/Lower Rate
Norway,NOR,2005,2.234423,1.4876138,1.7533401,0.86487234,0,Standard/Lower Rate
Norway,NOR,2006,1.2753597,1.1809622,0.65756595,0.0,0,Standard/Lower Rate
Norway,NOR,2007,2.5454764,0.99807703,1.1242355,0.0,0,Standard/Lower Rate
Norway,NOR,2008,3.4952037,1.0082628,0.37352946,0.33450523,0,Standard/Lower Rate
Norway,NOR,2009,1.2695531,1.3335578,0.371381,0.33477846,0,Standard/Lower Rate
Norway,NOR,2010,1.9034628,1.1056912,0.3685637,0.0,0,Standard/Lower Rate
Norway,NOR,2011,2.5524693,1.2769878,0.5472805,0.33397344,0,Standard/Lower Rate
Norway,NOR,2012,3.224735,1.3000171,0.5406589,0.3976254,0,Standard/Lower Rate
Norway,NOR,2013,0.9729993,0.9733118,1.2886816,0.0,0,Standard/Lower Rate
Norway,NOR,2014,2.273676,1.949012,0.8016064,0.3189869,0,Standard/Lower Rate
Norway,NOR,2015,1.6261749,0.80772835,0.88289773,0.40386418,0,Standard/Lower Rate
Norway,NOR,2016,2.2624984,0.95779324,1.6844801,0.0,0,Standard/Lower Rate
Oman,OMN,2009,2.004506,0.0,0.8885256,0.42086303,0,Standard/Lower Rate
Oman,OMN,2010,0.40400124,1.28565,0.42855,0.0,0,Standard/Lower Rate
Oman,OMN,2014,1.7050517,0.0,0.69374347,0.34687173,0,Standard/Lower Rate
Oman,OMN,2016,1.1936735,0.41141936,0.3166822,0.0,0,Standard/Lower Rate
Oman,OMN,2017,1.9219903,0.29654056,0.0,0.0,0,Standard/Lower Rate
Oman,OMN,2018,1.8179306,0.2917902,0.0,0.0,0,Standard/Lower Rate
Oman,OMN,2019,0.6779523,0.41637868,0.6939645,0.28511637,0,Standard/Lower Rate
Oman,OMN,2020,2.5425398,0.5378455,0.89211637,0.0,0,Standard/Lower Rate
Oman,OMN,2021,1.4666069,0.3732425,0.3732425,0.0,0,Standard/Lower Rate
Panama,PAN,1998,2.6479895,0.8634624,1.3887945,0.3173042,0,Standard/Lower Rate
Panama,PAN,1999,2.2939012,0.5130749,1.6794226,0.6840998,0,Standard/Lower Rate
Panama,PAN,2000,3.2479553,1.3553901,1.512077,0.67769504,0,Standard/Lower Rate
Panama,PAN,2001,4.511908,1.3375578,1.1950929,1.0894749,0,Standard/Lower Rate
Panama,PAN,2002,3.5194595,0.8265556,1.6273007,0.30596665,0,Standard/Lower Rate
Panama,PAN,2003,3.177478,1.1455091,1.6136675,0.49093246,0,Standard/Lower Rate
Panama,PAN,2004,5.6763353,2.473123,0.8728669,0.4861559,0,Standard/Lower Rate
Panama,PAN,2005,3.1241505,1.1539216,1.8751225,0.8805013,0,Standard/Lower Rate
Panama,PAN,2006,3.3939931,0.7975779,0.9570935,0.47854674,0,Standard/Lower Rate
Panama,PAN,2007,7.9123554,0.79213816,1.4258487,0.0,0,Standard/Lower Rate
Panama,PAN,2008,3.5997229,1.4162166,1.2588593,0.2867326,0,Standard/Lower Rate
Panama,PAN,2009,4.1442924,1.3807815,1.920244,0.28580984,0,Standard/Lower Rate
Panama,PAN,2010,5.565303,0.6946953,1.0873449,0.0,0,Standard/Lower Rate
Panama,PAN,2011,4.646368,1.3758924,1.6924561,0.33754933,0,Standard/Lower Rate
Panama,PAN,2012,7.7910385,1.3718905,1.8291874,0.30486456,0,Standard/Lower Rate
Panama,PAN,2013,4.3075843,0.30205047,1.4859744,0.66179585,0,Standard/Lower Rate
Panama,PAN,2014,5.7156086,0.0,1.9453099,0.549996,0,Standard/Lower Rate
Panama,PAN,2015,5.111705,0.6642232,1.859825,0.0,0,Standard/Lower Rate
Panama,PAN,2016,5.3475184,0.9690955,2.239792,0.26954904,0,Standard/Lower Rate
Panama,PAN,2017,3.9011233,0.26677766,0.78544515,0.53355527,0,Standard/Lower Rate
Panama,PAN,2018,5.2403383,0.2898055,0.91171354,0.2898055,0,Standard/Lower Rate
Panama,PAN,2019,5.73573,1.0472137,2.075138,0.64164877,0,Standard/Lower Rate
Panama,PAN,2021,3.2137117,1.0756413,1.0020471,0.25833386,0,Standard/Lower Rate
Panama,PAN,2022,3.711254,0.32059708,0.89873445,0.0,0,Standard/Lower Rate
Paraguay,PRY,2000,4.6016364,0.71626824,1.647417,0.23960035,0,Standard/Lower Rate
Paraguay,PRY,2001,2.7268472,0.35167,1.0705522,0.47638896,0,Standard/Lower Rate
Paraguay,PRY,2002,3.2960184,0.17656614,1.4996219,0.43109024,0,Standard/Lower Rate
Paraguay,PRY,2003,3.858958,0.23782344,1.5047454,0.47564688,0,Standard/Lower Rate
Paraguay,PRY,2004,3.092893,0.70906293,1.0074515,0.42543778,0,Standard/Lower Rate
Paraguay,PRY,2005,4.096436,0.8771566,2.0732791,0.14167698,0,Standard/Lower Rate
Paraguay,PRY,2006,4.3546233,0.3217092,2.764523,0.1857124,0,Standard/Lower Rate
Paraguay,PRY,2007,3.4607365,0.2429256,2.263942,0.5842431,0,Standard/Lower Rate
Paraguay,PRY,2008,3.5854888,0.5123944,1.9031794,0.21959762,0,Standard/Lower Rate
Paraguay,PRY,2009,4.14618,0.44124007,2.5684662,0.0,0,Standard/Lower Rate
Paraguay,PRY,2010,2.0032597,0.90502053,1.618897,0.16454919,0,Standard/Lower Rate
Paraguay,PRY,2011,3.0259802,0.24609105,1.1011704,0.3281214,0,Standard/Lower Rate
Paraguay,PRY,2012,2.3285158,0.44940186,1.2472936,0.0,0,Standard/Lower Rate
Paraguay,PRY,2013,4.418542,0.6533738,1.6334344,0.54272807,0,Standard/Lower Rate
Paraguay,PRY,2014,3.276257,0.29300895,1.1720358,0.0,0,Standard/Lower Rate
Paraguay,PRY,2015,4.6478295,0.65754193,1.1689634,0.18144111,0,Standard/Lower Rate
Paraguay,PRY,2016,3.3046181,0.48655605,1.2974828,0.2921495,0,Standard/Lower Rate
Paraguay,PRY,2017,2.9973009,0.72950315,1.3842857,0.24297754,0,Standard/Lower Rate
Paraguay,PRY,2018,3.130693,0.7275432,2.0332243,0.2425386,0,Standard/Lower Rate
Paraguay,PRY,2019,3.4098625,0.4035366,1.8562683,0.24212196,0,Standard/Lower Rate
Paraguay,PRY,2020,2.5113528,0.6447292,1.661953,0.17920826,0,Standard/Lower Rate
Paraguay,PRY,2021,2.6557603,0.87728274,0.935717,0.14621378,0,Standard/Lower Rate
Peru,PER,1999,3.8024628,0.40777054,1.2559333,0.42408136,0,Standard/Lower Rate
Peru,PER,2000,3.8676598,0.68993056,1.5277034,0.32655576,0,Standard/Lower Rate
Peru,PER,2001,3.5264149,0.49557936,1.3876222,0.2973476,0,Standard/Lower Rate
Peru,PER,2002,3.7181008,0.46068698,1.4794393,0.31326717,0,Standard/Lower Rate
Peru,PER,2003,3.482394,0.7063177,1.7749388,0.18419176,0,Standard/Lower Rate
Peru,PER,2004,3.413144,0.47245935,1.6704812,0.20637617,0,Standard/Lower Rate
Peru,PER,2005,4.5019794,0.58658904,1.4269419,0.15137783,0,Standard/Lower Rate
Peru,PER,2006,3.6169486,0.2852378,1.2778281,0.15333937,0,Standard/Lower Rate
Peru,PER,2007,3.6624253,0.51143175,1.6877248,0.17159288,0,Standard/Lower Rate
Peru,PER,2008,3.576443,0.4258795,1.7546235,0.20442216,0,Standard/Lower Rate
Peru,PER,2009,4.5511594,0.71538216,1.7884554,0.27252653,0,Standard/Lower Rate
Peru,PER,2010,3.652851,0.8871527,1.5354565,0.22178815,0,Standard/Lower Rate
Peru,PER,2011,3.5004497,0.41850054,1.9593434,0.30436403,0,Standard/Lower Rate
Peru,PER,2012,3.970704,0.89432454,2.0064254,0.26639453,0,Standard/Lower Rate
Peru,PER,2013,4.2129626,1.0016702,1.6061263,0.25905263,0,Standard/Lower Rate
Peru,PER,2014,4.3602424,0.8324997,2.5321865,0.38145554,0,Standard/Lower Rate
Peru,PER,2015,3.8678098,0.91943306,1.7347794,0.2949125,0,Standard/Lower Rate
Peru,PER,2016,3.340701,0.55091023,2.0792418,0.26656947,0,Standard/Lower Rate
Peru,PER,2017,3.6987748,0.88147444,1.9968095,0.12592492,0,Standard/Lower Rate
Peru,PER,2018,5.6150665,1.0858921,3.0223997,0.3438658,0,Standard/Lower Rate
Peru,PER,2019,5.476679,1.0018718,2.5502193,0.12751096,0,Standard/Lower Rate
Peru,PER,2020,6.4909654,1.4507655,2.607705,0.16581362,0,Standard/Lower Rate
Peru,PER,2021,6.9634013,1.3017669,2.4227328,0.28928155,0,Standard/Lower Rate
Peru,PER,2022,6.2023454,1.4360349,1.9924985,0.24143334,0,Standard/Lower Rate
Philippines,PHL,1992,3.6172204,0.4208232,1.7210588,0.16185506,0,Standard/Lower Rate
Philippines,PHL,1993,4.154467,0.34510902,1.810495,0.15397172,0,Standard/Lower Rate
Philippines,PHL,1994,4.1088986,0.4642318,1.9911628,0.145422,0,Standard/Lower Rate
Philippines,PHL,1995,4.2542605,0.62927496,1.8878249,0.18931298,0,Standard/Lower Rate
Philippines,PHL,1996,4.0490327,0.48524898,2.26813,0.18537602,0,Standard/Lower Rate
Philippines,PHL,1997,3.6556237,0.55660826,1.9205493,0.14020805,0,Standard/Lower Rate
Philippines,PHL,1998,3.551615,0.5097244,1.7617657,0.22764389,0,Standard/Lower Rate
Philippines,PHL,1999,3.9155312,0.46917346,1.9842128,0.16616559,0,Standard/Lower Rate
Philippines,PHL,2000,4.27426,0.5117021,2.0178442,0.19309515,0,Standard/Lower Rate
Philippines,PHL,2001,4.2003183,0.5232507,2.0977595,0.19502981,0,Standard/Lower Rate
Philippines,PHL,2002,3.946368,0.35632583,2.1426435,0.13596644,0,Standard/Lower Rate
Philippines,PHL,2003,3.9100988,0.33291113,1.9651004,0.15720803,0,Standard/Lower Rate
Philippines,PHL,2006,3.7417207,0.38908574,2.0947292,0.13572758,0,Standard/Lower Rate
Philippines,PHL,2007,3.4329941,0.30399176,1.9646035,0.14065291,0,Standard/Lower Rate
Philippines,PHL,2008,3.5468755,0.36985,2.0136278,0.15804434,0,Standard/Lower Rate
Philippines,PHL,2009,3.9889312,0.25307485,2.015396,0.16952987,0,Standard/Lower Rate
Philippines,PHL,2010,3.4438517,0.36105525,2.397777,0.22218785,0,Standard/Lower Rate
Philippines,PHL,2011,3.6227856,0.34922782,2.4032388,0.17920901,0,Standard/Lower Rate
Philippines,PHL,2014,4.0343986,0.45413586,2.122821,0.21650663,0,Standard/Lower Rate
Philippines,PHL,2016,3.5228267,0.41337875,2.1403832,0.1653515,0,Standard/Lower Rate
Philippines,PHL,2017,3.8657691,0.48871562,2.064481,0.21010205,0,Standard/Lower Rate
Philippines,PHL,2018,3.393972,0.52731335,1.8683258,0.20001543,0,Standard/Lower Rate
Philippines,PHL,2019,3.655528,0.4346903,2.1372273,0.23092923,0,Standard/Lower Rate
Poland,POL,1980,5.710207,1.7654848,3.1549866,0.6211891,0,Standard/Lower Rate
Poland,POL,1981,4.523285,1.3764625,2.5608604,0.73624736,0,Standard/Lower Rate
Poland,POL,1982,4.9365573,1.5867779,2.9536064,0.76982296,0,Standard/Lower Rate
Poland,POL,1983,5.140906,1.6653047,2.0507917,0.8480718,0,Standard/Lower Rate
Poland,POL,1984,5.0897985,1.304493,2.1842673,0.66741496,0,Standard/Lower Rate
Poland,POL,1985,4.452547,1.4442823,2.106245,0.58673966,0,Standard/Lower Rate
Poland,POL,1986,4.9027896,1.5931464,1.9839182,0.34568274,0,Standard/Lower Rate
Poland,POL,1987,4.5436587,1.7373701,2.160382,0.5287648,0,Standard/Lower Rate
Poland,POL,1988,4.3015623,1.3839041,1.8401363,0.53227085,0,Standard/Lower Rate
Poland,POL,1989,4.6200266,1.4999691,2.1649039,0.46390796,0,Standard/Lower Rate
Poland,POL,1990,4.0228996,1.5605543,1.9703968,0.45713204,0,Standard/Lower Rate
Poland,POL,1991,4.6670146,1.4157242,1.5444264,0.43436992,0,Standard/Lower Rate
Poland,POL,1992,4.6573925,1.2699983,1.4184397,0.49480456,0,Standard/Lower Rate
Poland,POL,1993,3.6583903,1.7744715,1.4673514,0.35830674,0,Standard/Lower Rate
Poland,POL,1994,3.5295863,1.5046378,1.4338313,0.37173405,0,Standard/Lower Rate
Poland,POL,1995,3.7893367,1.2361395,1.7342854,0.5350455,0,Standard/Lower Rate
Poland,POL,1996,4.4694734,1.4786081,1.555419,0.4992703,0,Standard/Lower Rate
Poland,POL,1999,3.2051282,1.3538197,1.1819061,0.2793596,0,Standard/Lower Rate
Poland,POL,2000,2.7577472,1.2868195,0.93183476,0.16982988,0,Standard/Lower Rate
Poland,POL,2001,3.6266482,1.3394935,1.5473459,0.45486537,0,Standard/Lower Rate
Poland,POL,2002,3.3344896,1.1548531,1.3473285,0.26465383,0,Standard/Lower Rate
Poland,POL,2003,3.0290623,0.9211427,0.796664,0.2454175,0,Standard/Lower Rate
Poland,POL,2004,2.9804678,1.4886774,1.1550083,0.1540011,0,Standard/Lower Rate
Poland,POL,2005,2.6595767,0.99894136,0.73606205,0.3475534,0,Standard/Lower Rate
Poland,POL,2006,3.3319626,1.5802155,1.0445492,0.23759446,0,Standard/Lower Rate
Poland,POL,2007,3.0444155,1.028774,0.893409,0.09047855,0,Standard/Lower Rate
Poland,POL,2008,2.4417167,1.1917915,1.0563606,0.18211365,0,Standard/Lower Rate
Poland,POL,2009,2.3533628,0.9374727,0.9106878,0.11089825,0,Standard/Lower Rate
Poland,POL,2010,2.746379,1.1569335,0.68364257,0.14737903,0,Standard/Lower Rate
Poland,POL,2011,2.5238245,1.2794365,0.5744409,0.14501144,0,Standard/Lower Rate
Poland,POL,2012,1.8626087,1.163818,0.7241534,0.2008466,0,Standard/Lower Rate
Poland,POL,2013,2.07452,1.053053,0.5907371,0.19920935,0,Standard/Lower Rate
Poland,POL,2014,2.6102715,1.3558698,0.48606652,0.15412088,0,Standard/Lower Rate
Poland,POL,2015,2.355965,1.1986285,0.63756835,0.112414934,0,Standard/Lower Rate
Poland,POL,2016,2.0214612,0.8652996,0.4326498,0.10179995,0,Standard/Lower Rate
Poland,POL,2017,2.3685014,0.8625689,0.3044361,0.1636856,0,Standard/Lower Rate
Poland,POL,2018,2.0908446,0.8764513,0.59289354,0.08545131,0,Standard/Lower Rate
Poland,POL,2019,2.192837,1.0311192,0.7991174,0.08580733,0,Standard/Lower Rate
Poland,POL,2020,2.0726779,1.1488143,0.60051656,0.06434431,0,Standard/Lower Rate
Poland,POL,2021,1.8025734,1.1360455,0.50197357,0.17393412,0,Standard/Lower Rate
Poland,POL,2022,2.3034275,1.186619,0.7281526,0.088342,0,Standard/Lower Rate
Portugal,PRT,1980,5.9585195,1.4363126,2.843265,0.71081626,0,Standard/Lower Rate
Portugal,PRT,1981,4.336615,1.7675382,2.7427318,0.73682094,0,Standard/Lower Rate
Portugal,PRT,1982,5.61732,1.6359918,3.094251,1.2951602,0,Standard/Lower Rate
Portugal,PRT,1983,5.966308,0.9453583,2.3949077,1.1789999,0,Standard/Lower Rate
Portugal,PRT,1984,6.908665,0.8490766,3.3963065,0.63680744,0,Standard/Lower Rate
Portugal,PRT,1985,6.1846166,0.99190146,1.8515494,0.79352117,0,Standard/Lower Rate
Portugal,PRT,1986,5.1180406,1.5758585,2.8805556,0.4800926,0,Standard/Lower Rate
Portugal,PRT,1987,5.022825,1.40515,1.854483,0.78458893,0,Standard/Lower Rate
Portugal,PRT,1988,6.278847,1.4090754,2.5215032,0.81578046,0,Standard/Lower Rate
Portugal,PRT,1989,5.195916,1.082817,2.7070422,0.84932613,0,Standard/Lower Rate
Portugal,PRT,1990,4.3518643,1.1596096,2.3519661,0.6488182,0,Standard/Lower Rate
