Entity,Code,Year,All malignant cancers combined,Brain and nervous system cancers,Leukemia,Lymphomas and multiple myeloma,Cluster,PCA1,PCA2
France,FRA,2015,1.7926731,0.91508156,0.66089225,0.050837863,0,-0.7597611679883458,0.2063317721131939
France,FRA,2016,2.0174525,0.8935924,0.31914014,0.06435702,0,-0.8323732809577898,0.21935647671925232
France,FRA,2017,2.0169332,0.8334322,0.40369374,0.07813427,0,-0.8202142800762692,0.19939054136677173
France,FRA,2018,1.670239,0.86819685,0.5133548,0.02510651,0,-0.8632356706276981,0.23192714105387882
France,FRA,2019,1.8305874,0.86765546,0.42068145,0.03943888,0,-0.8545419767002168,0.22268600418730425
France,FRA,2020,1.9020504,0.85021895,0.43839413,0.043884348,0,-0.8350669612429087,0.2052783612150784
France,FRA,2021,1.9750795,0.9939855,0.5238572,0.0,0,-0.7420314113514727,0.19176864863309956
France,FRA,2022,1.6376257,0.9591758,0.36142856,0.02620489,0,-0.8966659702934311,0.27998026031044393
French Guiana,GUF,2001,0.0,0.0,5.604439,4.7501426,0,0.7711756467744485,1.331406440760159
French Guiana,GUF,2002,0.0,0.0,5.415358,0.0,0,0.20418893199142274,-0.40852693552082275
French Guiana,GUF,2003,4.9504952,0.0,0.0,0.0,0,-0.49939240467366514,-0.4619310471889867
French Guiana,GUF,2004,0.0,0.0,0.0,0.0,0,-1.7699775342456703,0.4253566570937068
French Guiana,GUF,2005,0.0,0.0,17.90831,0.0,0,4.758489294536174,-2.332253436358047
French Guiana,GUF,2006,4.441878,0.0,0.0,0.0,0,-0.629933173800065,-0.3707705128354353
French Guiana,GUF,2007,4.4056745,3.9875588,0.0,0.0,0,0.6848477757248077,0.44237142965178394
French Guiana,GUF,2008,0.0,0.0,0.0,0.0,0,-1.7699775342456703,0.4253566570937068
French Guiana,GUF,2009,0.0,0.0,3.9946473,0.0,0,-0.3137305522170503,-0.18975887945104794
French Guiana,GUF,2010,0.0,0.0,0.0,0.0,0,-1.7699775342456703,0.4253566570937068
French Guiana,GUF,2011,3.8716922,0.0,3.5334442,0.0,0,0.5118395589169956,-0.8126721118526636
French Guiana,GUF,2012,7.8299336,0.0,0.0,0.0,0,0.23963903859661773,-0.9780188695869224
French Guiana,GUF,2013,7.5522995,3.4771724,0.0,0.0,0,1.3229805348466237,-0.22485213576811522
French Guiana,GUF,2014,10.940919,0.0,0.0,0.0,0,1.0380989154096718,-1.5356073495480735
French Guiana,GUF,2015,0.0,0.0,0.0,0.0,0,-1.7699775342456703,0.4253566570937068
French Guiana,GUF,2016,0.0,0.0,0.0,0.0,0,-1.7699775342456703,0.4253566570937068
Georgia,GEO,1998,2.661698,0.53511703,0.9111617,0.9111617,0,-0.4814449550122699,0.25557488094607494
Georgia,GEO,1999,2.1358964,0.9522298,0.9419744,0.31740993,0,-0.5289162544760668,0.20832434539765984
Georgia,GEO,2000,1.6072863,0.0,1.3645225,0.32472804,0,-0.8259701770559044,0.048098699480853956
Georgia,GEO,2001,2.154302,1.507159,0.79617834,0.0,0,-0.42635816069522875,0.22152400050973042
Georgia,GEO,2004,2.5989027,0.0,1.0017029,0.60102177,0,-0.6747597593024269,0.02913531744463482
Georgia,GEO,2005,1.8129627,1.6465423,2.7036161,0.0,0,0.22767230451517212,0.017182460941938985
Georgia,GEO,2006,2.5546863,0.0,2.7595723,0.5405405,0,-0.05161923796883959,-0.2561495490848013
Georgia,GEO,2007,2.0397756,0.41771093,1.6916896,0.53835803,0,-0.4345989751299655,0.0842638184226695
Georgia,GEO,2009,5.517749,0.6234414,1.4546965,0.5178664,0,0.4378200818859086,-0.4686210985406249
Georgia,GEO,2010,1.5729454,0.6768953,0.0,0.0,0,-1.1415044583961782,0.2803651539755812
Georgia,GEO,2011,2.0104544,1.3769363,0.5863956,0.0,0,-0.5829946115035016,0.2532664213097864
Georgia,GEO,2012,3.7672668,0.42890844,1.0722711,0.0,0,-0.269762211673851,-0.3282071805567521
Georgia,GEO,2013,2.5884383,1.8712574,1.2510425,0.42087543,0,0.01591546902780471,0.30406747449855065
Georgia,GEO,2014,0.5277045,1.5250545,1.7429194,0.0,0,-0.4927614570336796,0.3708987606523246
Georgia,GEO,2015,2.9033968,0.6747896,0.83931166,0.41965583,0,-0.45076035827123884,0.06852651927529106
Georgia,GEO,2016,2.417532,1.95034,0.7703745,0.40375412,0,-0.17871207894419128,0.4183364988166072
Georgia,GEO,2017,5.263939,0.7547953,0.8419129,0.39424327,0,0.17994184678668268,-0.34823859354112446
Georgia,GEO,2018,3.2595131,1.0755754,0.3905594,0.3905594,0,-0.3929221063609832,0.14403998513301264
Georgia,GEO,2019,2.6703696,0.4145009,1.0362523,0.0,0,-0.5692045361642979,-0.12897616402040485
Georgia,GEO,2020,3.3804555,1.1332215,0.468709,0.0,0,-0.35520095358621856,-0.023461471769723376
Georgia,GEO,2021,1.6251674,0.6332126,0.94701904,0.0,0,-0.7973707484609226,0.11634194063788011
Georgia,GEO,2023,1.6317106,1.5826792,0.53790194,0.0,0,-0.6295635172660486,0.3702370046185292
Germany,DEU,1990,2.5421658,1.1876074,1.0031247,0.11530169,0,-0.34538545955146055,0.09843752467105452
Germany,DEU,1991,3.3507605,1.1470625,1.1357055,0.17642686,0,-0.0965746719985566,-0.05234173768822115
Germany,DEU,1992,3.0310042,0.9837511,1.1307484,0.1469973,0,-0.2377632860433695,-0.038264650852166904
Germany,DEU,1993,3.1249292,0.9478352,1.0832403,0.12412128,0,-0.24530020796216387,-0.06356850254514482
Germany,DEU,1994,2.5944397,1.0083044,1.0989385,0.11190411,0,-0.3569340344700321,0.03677750685177769
Germany,DEU,1995,2.3350458,1.2547052,0.95813847,0.12500937,0,-0.3916464630665829,0.15967599712989466
Germany,DEU,1996,2.4576008,0.85128903,0.8627929,0.10111479,0,-0.5314100185166876,0.061885111108739115
Germany,DEU,1997,2.4604568,1.0714494,0.89675653,0.11646189,0,-0.4435819463316851,0.10639569115358036
Germany,DEU,1998,2.4995654,0.7825283,0.68767637,0.14404693,0,-0.602808707267938,0.08340803402466485
Germany,DEU,1999,2.4860163,1.0156949,0.798046,0.16016445,0,-0.4869378524146576,0.12201154355435155
Germany,DEU,2000,2.6435747,0.9003704,0.8263674,0.19734146,0,-0.47057021213418565,0.07992714108238795
Germany,DEU,2001,2.4712834,1.0799155,0.67808646,0.16637559,0,-0.5124746127251405,0.15842861287178614
Germany,DEU,2002,2.1257906,0.94143975,0.50888634,0.11449943,0,-0.7142502803012277,0.19907395692771537
Germany,DEU,2003,2.296264,0.81201494,0.70890194,0.17031382,0,-0.6347047252075588,0.13232500021483803
Germany,DEU,2004,1.9894828,1.0953771,0.6520102,0.09128142,0,-0.6483784323580302,0.22395928308178065
Germany,DEU,2005,2.4274035,1.0811027,0.59328806,0.13063392,0,-0.5580033089440921,0.1662802188903238
Germany,DEU,2006,2.2341244,1.0038708,0.6157074,0.07361953,0,-0.6310599582531722,0.16061305759452654
Germany,DEU,2007,2.211955,0.80408543,0.54514265,0.10513119,0,-0.7255091674599937,0.14677293765794172
Germany,DEU,2008,2.3776577,0.83148694,0.5266084,0.091860965,0,-0.6820295636333027,0.12052870779677413
Germany,DEU,2009,2.4930289,0.91465944,0.4362222,0.084430106,0,-0.6585304730416391,0.1278263663645484
Germany,DEU,2010,1.8921065,0.6556775,0.44186962,0.11033758,0,-0.8939821491504412,0.19191970933391628
Germany,DEU,2011,2.5159004,0.90655375,0.6619281,0.08471405,0,-0.5730410556217413,0.08743777544933533
Germany,DEU,2012,2.0951927,0.78074193,0.549411,0.08674911,0,-0.7635997550191596,0.15547515758049843
Germany,DEU,2013,1.8215152,1.0379987,0.55554855,0.08656897,0,-0.7462004060703226,0.2555558825593341
Germany,DEU,2014,2.1399558,1.0886103,0.4064145,0.06462006,0,-0.7043325068232781,0.2235096281242164
Germany,DEU,2015,1.9447622,0.67780524,0.55071676,0.07872639,0,-0.836754381297332,0.15842492623684387
Germany,DEU,2016,2.0070894,0.8381517,0.4453722,0.046072982,0,-0.8093414512049059,0.1837514595134967
Germany,DEU,2017,1.4400291,0.8075711,0.39032605,0.08268855,0,-0.9812643100869289,0.30131330399114586
Germany,DEU,2018,2.1665697,0.67649865,0.5571165,0.029610807,0,-0.7830763213618496,0.09912848821461304
Germany,DEU,2019,2.106658,0.8509531,0.51057184,0.102054656,0,-0.7498974000708917,0.17930413871806633
Germany,DEU,2020,1.5078067,0.7253389,0.33676448,0.0647624,0,-1.0125793408893369,0.27410204208759453
Greece,GRC,1979,5.4326735,2.327714,2.6098611,0.5498822,0,1.4063618290847864,-0.2745659506596869
Greece,GRC,1980,4.750289,2.393355,2.8157117,0.3925571,0,1.311565470248785,-0.22927099273266666
Greece,GRC,1981,5.862428,1.8426647,2.763997,0.43146843,0,1.3993751089842694,-0.5175478633771246
Greece,GRC,1982,5.079535,2.0593665,2.4144297,0.39336008,0,1.1389649478634605,-0.2937553745564529
Greece,GRC,1983,5.64505,2.1229753,2.0640569,0.8649159,0,1.226945223451357,-0.1526771974722155
Greece,GRC,1984,5.0462575,2.3679678,2.7985075,0.2369481,0,1.3565108173710727,-0.3427564364606704
Greece,GRC,1985,4.843995,1.165671,2.0399241,0.28022978,0,0.6333715108431395,-0.4167906961413167
Greece,GRC,1986,3.3036485,1.5613383,2.0307043,0.64982533,0,0.40480208778411547,0.0783939280840628
Greece,GRC,1987,4.5418115,1.9699582,1.7264675,0.6566527,0,0.7480758654694007,-0.0114733749988597
Greece,GRC,1988,3.6168787,0.7725587,1.8541409,0.16876213,0,0.10847404914010134,-0.28928069681457474
Greece,GRC,1989,3.8915727,2.2636254,1.3059376,0.0,0,0.4565445344451872,-0.01531848931403648
Greece,GRC,1990,3.6178482,2.1406224,1.3173062,0.22763488,0,0.37345980001413237,0.09188438183971688
Greece,GRC,1991,2.8009822,0.7529667,1.4670473,0.27507138,0,-0.23740618584098516,-0.04781086210463666
Greece,GRC,1992,3.7983458,1.4315307,1.9367769,0.15340553,0,0.4023761393014115,-0.20694416328209336
Greece,GRC,1993,3.5958238,1.6986191,1.0191715,0.37297463,0,0.12759356403213937,0.10645363480131398
Greece,GRC,1994,3.247152,1.1305982,0.8479487,0.15818354,0,-0.2354480795342099,0.0004136623284344691
Greece,GRC,1995,4.039827,1.3859606,1.472583,0.16085576,0,0.2807821440138082,-0.18519034923185032
Greece,GRC,1996,4.138461,1.9281738,1.1577659,0.0,0,0.35450746959815554,-0.10461192190084477
Greece,GRC,1997,2.428942,1.664058,0.97713506,0.23608068,0,-0.21305008976123774,0.2640957807856939
Greece,GRC,1998,2.030403,1.1717328,1.8026658,0.1988459,0,-0.18177268394282267,0.094946799323246
Greece,GRC,1999,2.8975756,1.7399219,1.4651974,0.7191054,0,0.1609878006213045,0.3001821928332833
Greece,GRC,2000,3.4917884,1.0267832,0.84009534,0.0,0,-0.22658066376066405,-0.12213547325779915
Greece,GRC,2001,2.9059033,1.1392863,0.84076005,0.9176551,0,-0.24313670886008154,0.34728340985875256
Greece,GRC,2002,2.7795682,1.3433161,1.1704531,0.18632974,0,-0.16430409944819652,0.08807231434486991
Greece,GRC,2003,2.4671342,1.3925011,0.42846185,0.21423094,0,-0.495728042259098,0.27866672517580515
Greece,GRC,2004,4.450212,2.038163,1.5427947,0.21454348,0,0.6339001296030936,-0.11762603940732906
Greece,GRC,2005,2.8682008,2.0395086,1.1807681,0.24112365,0,0.0991211231337668,0.2318390093183774
Greece,GRC,2006,2.7179034,1.3420914,0.53563356,0.32138014,0,-0.39780055995944064,0.2469250251153992
Greece,GRC,2007,2.1970055,1.0631365,0.4750657,0.5315682,0,-0.624162078274557,0.3714609953697168
Greece,GRC,2008,2.222572,0.8433679,0.9450387,0.4749744,0,-0.5251800690994579,0.22897568576524643
Greece,GRC,2009,2.6282935,2.2725065,1.0927922,0.7103118,0,0.13203741600970742,0.5102539247172063
Greece,GRC,2010,3.807841,1.8177621,1.0906572,0.20321858,0,0.22983205237574672,0.01832677448179964
Greece,GRC,2011,5.200659,2.1090055,1.0852677,0.21677256,0,0.6834742670017216,-0.1665169116952656
Greece,GRC,2012,2.9833715,2.1108663,0.40536872,0.55905586,0,-0.09696097612521286,0.4634360498431191
Greece,GRC,2013,3.9268558,1.3047068,1.4910935,0.37099832,0,0.25358841276539135,-0.10596832081231362
Greece,GRC,2014,3.19648,1.5135176,0.9459485,0.0,0,-0.10216461536603114,0.01295618507189131
Greece,GRC,2015,2.6477942,0.6336239,0.48143026,0.25123104,0,-0.6781569948215997,0.09839475662443128
Greece,GRC,2016,3.7750165,1.8520684,0.85731953,0.0,0,0.1264279917389923,-0.008602329089866021
Greece,GRC,2017,3.9380045,1.4743667,1.5124229,0.0,0,0.28166162676268375,-0.21509727664785916
Greece,GRC,2018,3.1575096,1.0962169,0.5979365,0.0,0,-0.37759942828549026,-0.010887248606474912
Greece,GRC,2019,2.3724532,1.0159463,0.812757,0.0,0,-0.5274317920926368,0.08050280682284472
Greece,GRC,2020,2.1608655,0.5188073,0.39539602,0.0,0,-0.8989617769068061,0.08212594813068053
Greece,GRC,2021,2.2351696,1.3705155,0.5026572,0.0,0,-0.5579784466803999,0.22458581494544017
Greece,GRC,2022,0.93823946,1.3935481,0.50674474,0.0,0,-0.8817080780918676,0.461067243414405
Grenada,GRD,2001,0.0,0.0,0.0,0.0,0,-1.7699775342456703,0.4253566570937068
Grenada,GRD,2002,0.0,0.0,19.502682,0.0,0,5.339716932137855,-2.5777627177987226
Grenada,GRD,2003,8.758868,0.0,0.0,0.0,0,0.478057658816246,-1.1445137429089327
Grenada,GRD,2004,9.145783,0.0,0.0,0.0,0,0.5773625617698641,-1.2138613350654788
Grenada,GRD,2005,0.0,0.0,10.488777,0.0,0,2.0537016805428805,-1.1897570707323477
Grenada,GRD,2006,19.52553,0.0,0.0,0.0,0,3.241409622540599,-3.074245299616172
Grenada,GRD,2007,0.0,0.0,0.0,0.0,0,-1.7699775342456703,0.4253566570937068
Grenada,GRD,2008,10.325245,22.53775,0.0,0.0,2,8.363763494557077,3.1339582819786846
Grenada,GRD,2009,0.0,13.477089,0.0,0.0,2,2.705103301858933,3.1516702584975795
Grenada,GRD,2010,0.0,0.0,0.0,0.0,0,-1.7699775342456703,0.4253566570937068
Grenada,GRD,2011,0.0,0.0,0.0,0.0,0,-1.7699775342456703,0.4253566570937068
Grenada,GRD,2012,0.0,0.0,0.0,0.0,0,-1.7699775342456703,0.4253566570937068
Grenada,GRD,2013,0.0,0.0,0.0,0.0,0,-1.7699775342456703,0.4253566570937068
Grenada,GRD,2014,12.8783,0.0,0.0,0.0,0,1.535343613054332,-1.8828482356337544
Grenada,GRD,2015,39.23107,0.0,0.0,0.0,0,8.298997819815558,-6.60611082859412
Grenada,GRD,2016,0.0,0.0,0.0,0.0,0,-1.7699775342456703,0.4253566570937068
Grenada,GRD,2017,0.0,0.0,0.0,0.0,0,-1.7699775342456703,0.4253566570937068
Grenada,GRD,2018,12.338063,0.0,0.0,0.0,0,1.396687363343274,-1.7860204177826087
Grenada,GRD,2019,11.917531,0.0,0.0,10.978153,0,2.4398249669676493,2.3778382316938025
Grenada,GRD,2020,11.598237,0.0,0.0,0.0,0,1.20680496247341,-1.6534198421657194
Grenada,GRD,2021,11.381743,0.0,0.0,0.0,0,1.1512400046401898,-1.6146171655666237
Grenada,GRD,2022,0.0,0.0,0.0,0.0,0,-1.7699775342456703,0.4253566570937068
Grenada,GRD,2023,0.0,0.0,0.0,0.0,0,-1.7699775342456703,0.4253566570937068
Guadeloupe,GLP,2000,0.0,0.0,0.0,0.0,0,-1.7699775342456703,0.4253566570937068
Guadeloupe,GLP,2001,8.263097,0.0,0.0,2.9117167,0,0.6561104500251933,0.028726422654966922
Guadeloupe,GLP,2002,2.8079634,2.973624,0.0,0.0,0,-0.061895921748705514,0.5236211890347636
Guadeloupe,GLP,2003,5.7352605,0.0,0.0,0.0,0,-0.29797596447913394,-0.6025861884034898
Guadeloupe,GLP,2004,0.0,4.245203,0.0,3.0957835,0,-0.0357575761735318,2.4370615261934505
Guadeloupe,GLP,2005,0.0,0.0,0.0,0.0,0,-1.7699775342456703,0.4253566570937068
Guadeloupe,GLP,2006,6.0063667,3.2023568,0.0,0.0,0,0.8349514291451905,-0.003364462937800931
Guadeloupe,GLP,2007,3.0150452,3.234885,0.0,0.0,0,0.07800529335292782,0.539356613510235
Guadeloupe,GLP,2008,0.0,0.0,3.2449622,3.2449622,0,-0.2467903281617682,1.1341707726273231
Guadeloupe,GLP,2009,3.065134,0.0,0.0,0.0,0,-0.9832857946908963,-0.12401377966155548
Guadeloupe,GLP,2010,0.0,0.0,3.2443306,18.765247,0,1.380297178098909,6.914335422864015
Guadeloupe,GLP,2011,0.0,0.0,0.0,0.0,0,-1.7699775342456703,0.4253566570937068
Guadeloupe,GLP,2012,0.0,0.0,0.0,0.0,0,-1.7699775342456703,0.4253566570937068
Guadeloupe,GLP,2013,3.2055392,4.8892584,0.0,0.0,0,0.6762334748001313,0.8398812506254121
Guadeloupe,GLP,2014,0.0,5.145886,0.0,0.0,0,-0.061280958643997525,1.4663306384240793
Guadeloupe,GLP,2015,3.2639205,6.921852,5.3556128,0.0,2,3.3185286232867823,0.41591209230320786
Guadeloupe,GLP,2016,3.2927232,7.1500072,0.0,0.0,0,1.4492938547978664,1.281587533585701
Guatemala,GTM,2000,3.3694267,0.5261811,1.2739122,0.18606895,0,-0.2465539496887379,-0.19897779297533918
Guatemala,GTM,2001,4.089664,0.65532213,1.4471697,0.17118871,0,0.04278299853405689,-0.33416393484461776
Guatemala,GTM,2002,5.0147195,0.5382392,1.5339817,0.21529569,0,0.27760050356516147,-0.5205899907089118
Guatemala,GTM,2003,3.688602,0.7165774,1.5393145,0.22094858,0,-0.0010042531906772902,-0.24554659783877242
Guatemala,GTM,2004,3.7101712,0.5245534,1.599888,0.15736602,0,-0.04381475475038252,-0.3212643359780799
Guatemala,GTM,2005,4.3901205,0.57167387,1.7410067,0.23254915,0,0.20567399032085903,-0.42733140758203036
Guatemala,GTM,2006,4.3605638,0.43809894,2.0616422,0.08628197,0,0.25528560475662343,-0.5529009901079301
Guatemala,GTM,2007,3.8229332,0.79531676,1.5649781,0.085656114,0,0.05478853311702474,-0.30803213655847933
Guatemala,GTM,2008,3.869572,0.58893764,1.4851471,0.102423936,0,-0.029113863420854535,-0.33960280133853316
Guatemala,GTM,2009,4.579472,0.25570568,1.8155104,0.28127626,0,0.18162443051518493,-0.5185127502156158
Guatemala,GTM,2010,3.963852,0.33895624,1.7867316,0.28246352,0,0.040897134091172335,-0.3864592554030997
Guatemala,GTM,2011,4.060213,0.51147336,1.4065517,0.3324577,0,-0.010439025180332163,-0.29167050462274585
Guatemala,GTM,2012,3.5782788,0.5109501,1.4060681,0.102259494,0,-0.15861794669385876,-0.2910542644295574
Guatemala,GTM,2013,3.736919,0.28080216,1.7103404,0.153524,0,-0.07802501914026803,-0.39380629298498526
Guatemala,GTM,2014,3.0801265,0.48378205,1.5805782,0.1027519,0,-0.23182477928052903,-0.23395381394515624
Guatemala,GTM,2015,3.06102,0.2562273,1.4764292,0.25455675,0,-0.33433898038516885,-0.20398935900691437
Guatemala,GTM,2016,2.907168,0.25472197,1.7708809,0.25472197,0,-0.2669666362482129,-0.22199825417381364
Guatemala,GTM,2017,3.4290586,0.36577836,1.685552,0.19695757,0,-0.1333060261933571,-0.30144519970493633
Guatemala,GTM,2018,3.4498098,0.3914264,1.5010399,0.1957132,0,-0.18685788495570207,-0.2720274190807115
Guatemala,GTM,2019,3.3142934,0.3053714,1.4669541,0.13880518,0,-0.26860675533839384,-0.28109180260836836
Guatemala,GTM,2020,2.8556297,0.33075663,1.4577022,0.25225973,0,-0.36937430919762054,-0.15007188045404127
Guatemala,GTM,2021,4.099562,0.3831058,1.7181135,0.19155289,0,0.05584135027759633,-0.42514252145165005
Guatemala,GTM,2022,4.18752,0.3415094,1.8539082,0.21746594,0,0.11682527535287161,-0.4605818540504992
Guyana,GUY,1991,3.408084,1.4012275,2.4862015,0.0,0,0.4763578233565175,-0.28486125833127907
Guyana,GUY,1992,3.417129,0.0,5.15916,1.387309,0,1.13328696753499,-0.46487366519598194
Guyana,GUY,1997,1.2428381,0.0,1.7827007,1.2248298,0,-0.6726855147142077,0.3842424406622046
Guyana,GUY,1998,1.2937447,0.0,2.3545477,0.0,0,-0.5795779961225929,-0.1690888295723095
Guyana,GUY,1999,5.3047585,0.0,1.1642663,1.087051,0,0.1299433694791007,-0.29986614749378565
Guyana,GUY,2001,2.5857165,0.0,1.586135,0.0,0,-0.5281073789753921,-0.28232767663991265
Guyana,GUY,2002,3.7126875,0.0,0.0,0.0,0,-0.8170858865075079,-0.24007616033313414
Guyana,GUY,2003,7.0376277,0.0,1.4009919,0.0,0,0.5470182456835405,-1.0517438684945812
Guyana,GUY,2004,2.228164,0.0,3.0238888,0.0,0,-0.09574361677491014,-0.43963522418796236
Guyana,GUY,2005,3.2151585,0.0,1.8571482,0.0,0,-0.2677581882476837,-0.43687584707366817
Guyana,GUY,2006,3.209277,0.0,3.7064035,0.0,0,0.4048775133259015,-0.7205791652607229
Guyana,GUY,2007,2.1561482,1.1326824,1.3210825,0.0,0,-0.3588760573446503,0.06461196926883389
Guyana,GUY,2008,5.465138,0.0,1.3655419,1.1703846,0,0.25321862947115187,-0.32856960055701023
Guyana,GUY,2009,4.4398565,0.0,4.9336424,0.0,0,1.1681052398698595,-1.1301148385599886
Guyana,GUY,2010,0.0,1.2534784,4.347952,1.7176818,0,0.4113859745771195,0.6491061361936179
Guyana,GUY,2011,2.3012576,0.0,2.217967,0.0,0,-0.3707819968098107,-0.32863612201828696
Guyana,GUY,2012,5.892196,0.0,4.5035915,1.5011972,0,1.5414872551248544,-0.7651232050234977
Guyana,GUY,2013,1.2094092,1.3543346,3.0335665,5.170542,0,0.6381574011088861,1.9410540454258358
Guyana,GUY,2014,8.68745,1.7125634,6.213882,2.75786,0,3.5828185260592913,-0.7150361901237104
Guyana,GUY,2015,1.2715043,0.0,2.7311397,0.0,0,-0.4479997227304097,-0.22309213336551473
Guyana,GUY,2016,6.5634027,0.0,1.4136274,0.0,0,0.42991078247883385,-0.9686931974891343
Guyana,GUY,2017,2.6996384,1.641497,2.3116577,1.4103775,0,0.4585608429345874,0.44284982392647265
Guyana,GUY,2018,2.7639961,0.0,4.5337768,1.3931651,0,0.7382858979418878,-0.2493307506525884
Guyana,GUY,2019,4.2188754,1.3710275,1.5048003,0.0,0,0.316656743153827,-0.28516933715195353
Guyana,GUY,2020,4.255319,0.0,1.4997113,0.0,0,-0.13109594927186416,-0.5682661084264091
Hong Kong,HKG,1979,6.7411,1.7942584,2.5426807,0.4792715,0,1.5331515498887258,-0.6329441243935023
Hong Kong,HKG,1980,5.078384,1.072386,1.6855285,0.8042895,0,0.5883074221182204,-0.22792957824614543
Hong Kong,HKG,1981,4.9504952,0.9411132,2.2855606,0.6007209,0,0.7092915221442366,-0.3997722625226329
Hong Kong,HKG,1982,5.2873564,0.717961,2.0342228,0.5976096,0,0.629700485451587,-0.4677470899720906
Hong Kong,HKG,1983,4.178273,1.7264277,1.3107722,0.47664443,0,0.4034905903027248,0.0013921149051416993
Hong Kong,HKG,1984,3.9784694,2.9158382,2.385686,0.3976143,0,1.1307272830439337,0.08285916585349218
Hong Kong,HKG,1985,4.475854,1.6820858,1.8022348,0.66313,0,0.6638591043216686,-0.06714083752484801
