YouTuber_Name,Title,Date,Duration_Seconds,Views,Likes,Comments,Dislikes,Like_to_Dislike_Ratio,Dislike_to_Like_Ratio,Engagement_Ratio
shane,THE ELEVATOR GAME,2017-06-07 19:00:03+00:00,968,12764645,355909,43177,3862,92.15665458311756,0.010851088339997022,3.1567505402617932
shane,CRAZY PIZZA TOPPINGS,2017-06-08 19:00:07+00:00,932,4269368,173543,19275,1019,170.3071638861629,0.005871743602450113,4.540180185919789
shane,TOP 5 BANNED VIDEO GAMES,2017-06-11 19:00:02+00:00,420,1490861,55636,4493,2140,25.998130841121494,0.0384643036882594,4.176713992786719
shane,POP CULTURE CONSPIRACY THEORIES,2017-06-12 19:00:00+00:00,1073,13700786,399954,61692,4640,86.19698275862069,0.011601334153427643,3.4033521872394763
shane,MAKING TINY FOOD FOR MY CAT!,2017-06-13 19:00:03+00:00,935,7809185,287936,29628,2530,113.80869565217391,0.008786674816625917,4.098942463266013
shane,SIRI READS MY HATE COMMENTS 2,2017-06-15 19:00:02+00:00,484,3614697,209302,17436,1002,208.88423153692614,0.00478734078030788,6.300389769875594
shane,THE BATH GAME,2017-06-19 19:00:03+00:00,1115,11150246,317522,47852,2950,107.63457627118645,0.009290694817996863,3.3032813805184205
shane,HEAVEN & HELL THEORIES,2017-06-21 19:00:05+00:00,678,10108596,322383,60333,4544,70.94696302816901,0.014095036028574707,3.830996905999607
shane,TESTING OLD APPLE PRODUCTS,2017-06-22 19:00:01+00:00,836,10379705,382911,28439,5889,65.02139582272032,0.015379552950946826,4.019757786950592
shane,WORST FIDGET SPINNER *FAILS*!,2017-06-25 19:00:05+00:00,410,1284601,64276,7799,3622,17.74599668691331,0.056350737444769435,5.892646821853634
shane,TRYING DUMB SUMMER LIFE HACKS 2,2017-06-26 19:00:03+00:00,768,8887204,290495,18593,2133,136.1908110642288,0.0073426392881116714,3.501900035151663
shane,THE MIRROR GAME,2017-06-27 19:00:03+00:00,962,6146709,259864,90943,3579,72.60799105895502,0.013772588738724872,5.765459207520642
shane,MAKING A TINY CAKE FOR MY CAT,2017-06-28 19:00:03+00:00,776,6344784,229479,17864,1962,116.96177370030581,0.00854980194266142,3.9292905794744155
shane,REACTING TO HATE VIDEOS with JEFFREE STAR!,2017-06-29 19:00:02+00:00,612,16625545,652505,34347,11723,55.66024055275953,0.01796614585328848,4.201817143438005
shane,POP CULTURE CONSPIRACY THEORIES with NIKKIE TUTORIALS,2017-07-03 19:00:27+00:00,955,9607023,336156,62273,3176,105.8425692695214,0.009447994383560013,4.180327246015754
shane,TESTING OLD NINTENDO GAMEBOY!,2017-07-04 19:00:03+00:00,767,2399997,119350,10758,1255,95.0996015936255,0.010515291160452451,5.473465175164803
shane,THE CLOSET GAME,2017-07-05 19:00:05+00:00,813,7401108,246173,32687,1744,141.15424311926606,0.007084448741332315,3.791378263903188
shane,TRYING DUMB VIRAL LIFE HACKS,2017-07-10 19:00:04+00:00,1088,7483002,300224,20719,2838,105.78717406624384,0.009452941803453421,4.3268864554626605
shane,THE DARK WEB,2017-07-11 19:00:24+00:00,489,10315027,358870,25766,3526,101.77821894498015,0.009825284922116644,3.7630730389750795
shane,TRYING KARDASHIAN & JENNER PRODUCTS,2017-07-12 19:00:00+00:00,829,5099469,209893,13737,1950,107.63743589743589,0.009290447990166418,4.423597829499503
shane,TALKING TO MY CAT WITH A CAT TRANSLATOR,2017-07-13 19:00:01+00:00,579,16089734,517537,34499,15899,32.55154412227184,0.030720508871829453,3.529797322938962
shane,TV SHOW CONSPIRACY THEORIES,2017-07-17 19:00:04+00:00,1232,18230277,499192,57806,5932,84.15239379635874,0.011883203256462443,3.087885060660351
shane,NEW CAR TOUR,2017-07-18 19:00:05+00:00,617,3211529,220036,21282,1484,148.2722371967655,0.00674435092439419,7.560324069936781
shane,WEIRD SIDE OF YOUTUBE - MASKING,2017-07-19 19:00:02+00:00,922,4050517,195172,22389,1609,121.30018645121193,0.008244010411329494,5.410914211691989
shane,HAUNTED BABY DOLL GAME,2017-07-20 19:00:01+00:00,1033,9502997,286735,33547,2837,101.06979203383857,0.009894153137914799,3.400179964278638
shane,PAYING STRANGERS TO DO WEIRD THINGS,2017-07-24 19:00:05+00:00,1055,10075961,493049,35842,3019,163.31533620404107,0.00612312366519352,5.279000186681945
shane,SHANE DAWSON IS A PIG? - CONSPIRACY THEORY,2017-07-25 19:00:03+00:00,862,4058068,254313,16159,2931,86.76663254861822,0.011525167805027662,6.7372700506743595
shane,TESTING SCARY CHILDHOOD MYTHS,2017-07-26 19:00:06+00:00,990,6789686,236693,40291,2052,115.34746588693957,0.008669457905387992,4.109704042278244
shane,TRYING CRAZY POOL TOYS,2017-07-27 19:00:01+00:00,1110,15732523,399727,26697,5407,73.9276863325319,0.013526731994586306,2.7448299296940486
shane,5 DUMBEST WAYS PEOPLE SPENT MONEY,2017-07-28 19:00:03+00:00,381,1685687,66557,5770,3328,19.999098557692307,0.050002253707348586,4.488081120635088
shane,MOVIE CONSPIRACY THEORIES,2017-07-31 19:00:01+00:00,851,15018931,433383,54915,5503,78.75395238960567,0.012697775408818527,3.287857171725471
shane,READING OUR TINDER CONVERSATION with RYLAND,2017-08-01 19:00:06+00:00,1125,13364396,493317,21158,2999,164.49383127709237,0.006079255326696627,3.8720343216408737
shane,CAT SCRATCH GAME,2017-08-02 19:00:30+00:00,973,11658148,348437,36428,2580,135.0531007751938,0.00740449493021694,3.3233837827414785
shane,MAKING A TINY MOVIE THEATRE FOR MY CAT,2017-08-03 19:00:01+00:00,938,9052475,342293,24581,2581,132.62030220844633,0.007540323640857394,4.08125954504155
shane,PAYING STRANGERS TO DO WEIRD THINGS 2,2017-08-07 19:00:00+00:00,1038,7295342,344317,17209,1698,202.77797408716137,0.004931502075122634,4.978848147215031
shane,MAKING A WEIRD MUSIC VIDEO,2017-08-08 19:00:00+00:00,786,6583878,323241,59468,2620,123.37442748091603,0.008105407420469557,5.852614522930103
shane,SCARIEST FAST FOOD STORIES,2017-08-09 19:00:03+00:00,830,12124698,347545,40966,3217,108.03388249922288,0.009256355292120445,3.230826862656703
shane,WEIRD SIDE OF YOUTUBE - ASMR,2017-08-10 19:00:01+00:00,999,5062287,264247,45709,2880,91.75243055555555,0.01089889383796221,6.179736549903236
shane,DON'T CALL THESE NUMBERS!,2017-08-14 19:00:01+00:00,1136,18653188,501270,56329,4752,105.48611111111111,0.009479921000658328,3.0147715232377434
shane,VEGAN FOR A DAY,2017-08-15 19:00:03+00:00,1040,9940082,383912,41019,2554,150.31793265465936,0.0066525662130905,4.30061844560236
shane,TESTING DUMB SCHOOL HACKS with ALISHA MARIE!,2017-08-16 19:00:03+00:00,994,7325924,289650,21637,3471,83.4485738980121,0.01198342827550492,4.296495568340594
shane,SCARY TEENAGE MYTHS,2017-08-17 19:00:04+00:00,765,9101378,303778,33512,3149,96.46808510638297,0.010366122629025143,3.7405214902622443
shane,TOP 5 BANNED MOVIES!,2017-08-18 19:00:07+00:00,529,1697227,65036,7305,2694,24.14105419450631,0.04142321175964082,4.421035017708297
shane,YOUTUBE CELEBRITY CONSPIRACY THEORIES,2017-08-21 19:00:06+00:00,1033,11591658,429166,42068,6033,71.13641637659539,0.014057497565044761,4.117331618997041
shane,MAKING A WEIRD MUSIC VIDEO with DREW!,2017-08-22 19:00:01+00:00,977,6394528,310628,25299,1331,233.3794139744553,0.004284868073708745,5.274165661640703
shane,READING OUR TINDER CONVERSATION with GARRETT!,2017-08-23 19:00:00+00:00,1113,12255228,468003,25334,2391,195.7352572145546,0.005108941609348658,4.045032862709695
shane,LETTING STRANGERS PHOTOSHOP ME!,2017-08-24 19:00:02+00:00,435,11491140,477502,14503,3047,156.71217591073187,0.006381125105235161,4.308119124821384
shane,5 WEIRDEST LAWS IN THE WORLD,2017-08-25 19:00:04+00:00,470,1703811,70720,5778,2928,24.153005464480874,0.041402714932126695,4.661667285866801
shane,TAYLOR SWIFT THEORIES & CELEBRITY SECRETS,2017-08-28 19:00:03+00:00,796,7975924,294813,26413,3139,93.9194010831475,0.010647427352253802,4.06680153923232
shane,RECREATING CRINGEY COUPLE PHOTOS!,2017-08-29 19:00:00+00:00,912,8533771,302156,16888,2637,114.58323852863101,0.008727279948106277,3.7695058843271045
shane,WEIRD SIDE OF YOUTUBE - REAL VAMPIRES,2017-08-30 19:00:00+00:00,1039,4908597,253694,37232,1833,138.4037097654119,0.007225239855889379,5.964209324986346
shane,DON'T WATCH THIS AT NIGHT!,2017-08-31 19:00:01+00:00,1124,10501515,316495,38700,2872,110.20020891364902,0.009074392960394318,3.409669938099408
shane,LETTING STRANGERS PHOTOSHOP ME 2,2017-09-04 19:00:00+00:00,591,10777225,354569,15413,2410,147.1240663900415,0.006796984507951908,3.4553607259753787
shane,VISITING THE TEAM 10 HOUSE,2017-09-05 19:00:01+00:00,1043,8600535,317731,25535,3987,79.69174818159017,0.012548350648819285,4.03757440670842
shane,REACTING TO WEIRD COMPILATIONS OF ME,2017-09-07 19:00:04+00:00,982,19220934,629751,32124,4272,147.4136235955056,0.006783633531348104,3.4657368887484865
shane,FAMOUS KIDS CONSPIRACY THEORIES,2017-09-11 19:00:00+00:00,1065,14749809,437075,32411,4280,102.12032710280374,0.009792369730595435,3.2120144742213275
shane,BOYFRIEND BUYS MY OUTFITS!,2017-09-12 19:00:01+00:00,943,11278262,378479,23650,2607,145.17798235519754,0.006888096829678793,3.588638036605286
shane,WHY WE AREN'T FRIENDS ANYMORE,2017-09-14 19:00:01+00:00,918,8088005,415891,72542,7715,53.906804925469864,0.018550533673486563,6.134368116735833
shane,CONSPIRACY THEORIES & INTERVIEW WITH LIL MIQUELA,2017-09-18 19:00:03+00:00,1052,9600920,431408,86554,3974,108.55762455963765,0.009211697511404517,5.436312353399466
shane,OUR TEAM 10 AUDITION with TESSA BROOKS & NICK CROMPTON,2017-09-19 19:00:03+00:00,1023,5831358,251552,19489,7477,33.643439882305735,0.02972347665691388,4.7762116474413
shane,PAYING STRANGERS TO DO WEIRD THINGS 3,2017-09-20 19:00:01+00:00,1142,7033387,363060,21048,1999,181.6208104052026,0.005505976973503002,5.489631098075508
shane,MIXING ALL FAST FOOD RESTAURANTS TOGETHER with SAFIYA NYGAARD,2017-09-21 20:00:01+00:00,1031,10245761,344808,18935,4805,71.76024973985432,0.013935291524558595,3.597077854929468
shane,5 WEIRDEST THINGS BOUGHT ONLINE,2017-09-22 19:00:04+00:00,499,2087736,71617,6342,4945,14.482709807886755,0.06904785176703855,3.971000164771791
shane,MAKING DISS TRACK AGAINST MY BOYFRIEND,2017-09-25 19:00:04+00:00,971,4422127,218642,14574,1425,153.43298245614034,0.006517503498870299,5.306066515050337
shane,BOYFRIEND DISS TRACK - MUSIC VIDEO,2017-09-26 19:00:00+00:00,105,7821962,383497,29227,4928,77.82000811688312,0.012850165711856938,5.339478765046417
shane,HAUNTED AMUSEMENT PARK!,2017-09-27 19:00:00+00:00,884,9716663,344829,21700,2179,158.251032583754,0.0063190740917962234,3.794594913912317
shane,REACTING TO WEIRD COMPILATIONS OF ME (w/ MY EX GF),2017-09-28 19:00:02+00:00,1004,10819509,400681,24209,2485,161.23983903420523,0.006201941195115316,3.9500406164457185
